myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,myFracServed,myFractionOfDisastersUsingDummy,myItemDemandMetWeighted,myWeightedDemand,myPeopleServedPerItemShipped,myPeopleServedPerItemAll,bigMCostDummy,objVal,objValPerUnitShipped,dualTotInv,dualTotInvAdj,compareObjVal_Cost,compareObjVal_Time,compareObjVal_pureKM
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Optimal,0.9382652377715613,0.028985507246376812,3208.763768115954,3419.8898550724766,4.999999999844176,4.999999999853794,1000000.0,119693.6636244284,37.302111426849315,-28984.503424871917,1.0038215048953134,119693.66362442845,1617466.3134909845,7850657.659804864
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,0.9382652377715612,0.028985507246376812,3208.76376811595,3419.8898550724725,4.999999999844182,4.9999999998538005,1000000.0,4317537.705617741,1345.545517680244,,,4317537.705617738,849721878.9493284,6046826.188596857
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Optimal,0.9382652377715613,0.028985507246376812,3208.763768115954,3419.8898550724766,4.999999999844176,4.999999999853794,1000000.0,1617466.3134909847,504.0777166311257,-28970.917620138862,14.589626237950142,119693.66362442845,1617466.3134909845,7850657.659804864
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,0.6900319698203637,0.08695652173913043,2359.8333333333426,3419.8898550724766,4.999999999788121,4.999999999853794,1000000.0,791444.1667170664,335.3813828731656,,,72885.53170468095,791444.1667170672,4533241.5396529315
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Cost,Optimal,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,1000000.0,3345.5930518790583,3.381160475225262,0.0,0.0,3345.593051879059,16814.162712603702,80521.48079178635
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Cost,Actual,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,1000000.0,6042.733091647152,6.106974152262105,,,6042.733091647154,240538.5588301172,1179307.7371505671
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Time,Optimal,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,1000000.0,16814.162712603702,16.992916205373913,0.0,0.0,3345.593051879059,16814.162712603702,80521.48079178635
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Time,Actual,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,1000000.0,240538.55883011722,243.0957547055066,,,6042.733091647154,240538.5588301172,1179307.7371505671
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Cost,Optimal,0.7887935198970615,0.057971014492753624,2697.5869565217486,3419.8898550724753,4.999999999814651,4.999999999853797,1000000.0,222547.9757891791,82.49890712249038,-57966.46815292253,4.546339831096702,222547.97578917924,1359940.1626387048,6688010.626698167
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Cost,Actual,0.7887935198970618,0.057971014492753624,2697.5869565217527,3419.8898550724793,4.999999999814643,4.999999999853792,1000000.0,5658551.761296791,2097.634609111218,,,5658551.761296793,500759904.6927636,5475446.594142245
