depotCity,depotCountry,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,disasterCity,disasterCountry,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,drivingTime_hrs,distance_km
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Honiara,Solomon Islands,Solomon Islands,"Honiara, Solomon Islands",-9.4456381,159.9728999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Palikir,Federated States of Micronesia,Micronesia,"Palikir, Pohnpei, Micronesia",6.917222,158.158889,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Willemstad,Netherlands Antilles,Curacao,"Willemstad, Curacao",12.1224221,-68.8824233,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,London,United Kingdom,United Kingdom,"London, UK",51.5073509,-0.1277583,4,431
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Vientiane,Laos,Laos,"Vientiane, Laos",17.966667,102.6,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Cockburn Town,Turks and Caicos Islands,Turks and Caicos Islands,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",21.459,-71.139,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Basseterre,Saint Kitts and Nevis,Saint Kitts and Nevis,"Basseterre, Saint Kitts and Nevis",17.3026058,-62.7176924,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Prague,Czech Republic,Czech Republic,"Prague, Czech Republic",50.0755381,14.4378005,9,1037
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Fort-de-France,Martinique,Martinique,"Fort-de-France Bay, Martinique",14.6160647,-61.0587804,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Beijing,China,China,"Beijing, China",39.90403,116.407526,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Jamestown,Saint Helena,Saint Helena,"Jamestown STHL 1ZZ, Saint Helena",-15.92213,-5.704682,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Mamoudzou,Mayotte,Mayotte,"Mamoudzou, Mayotte",-12.7806,45.22779999999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Dodoma,Tanzania,Tanzania,"Dodoma, Tanzania",-6.173056,35.741944,129,10658
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Castries,Saint Lucia,Saint Lucia,"Castries City, Saint Lucia",14.0101094,-60.98746869999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,79,7389
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Juba,South Sudan,South Sudan,"Juba, South Sudan",4.85,31.6,121,9212
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Basse-Terre,Guadeloupe,Guadeloupe,"Basse Terre, Guadeloupe",16,-61.733333,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Moscow,Russia,Russia,"Moscow, Russia",55.755826,37.6173,27,2806
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,16,1813
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,9,1025
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Brazzaville,Republic of the Congo,Congo,"Brazzaville, Congo",-4.267778,15.291944,123,8743
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,16,1813
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kabul,Afghanistan,Afghanistan,"Kabul, Afghanistan",34.533333,69.166667,83,7317
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tirana,Albania,Albania,"Tirana, Albania",41.3275459,19.8186982,24,2053
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Algiers,Algeria,Algeria,"Algiers, Algeria",36.752887,3.042048,24,1946
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Pago Pago,American Samoa,American Samoa,"Pago Pago, Eastern, American Samoa",-14.279444,-170.700556,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Luanda,Angola,Angola,"Luanda, Angola",-8.838333,13.234444,135,9575
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,The Valley,Anguilla,Anguilla,"The Valley AI-2640, Anguilla",18.2148129,-63.0574406,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,St. John's,Antigua and Barbuda,Antigua and Barbuda,"Saint John's, Antigua and Barbuda",17.116667,-61.84999999999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Buenos Aires,Argentina,Argentina,"Buenos Aires, Argentina",-34.6037232,-58.3815931,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Yerevan,Armenia,Armenia,"Yerevan, Armenia",40.183333,44.516667,52,4244
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Canberra,Australia,Australia,"Canberra ACT 2601, Australia",-35.2819998,149.1286843,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Vienna,Austria,Austria,"Vienna, Austria",48.2081743,16.3738189,11,1242
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Baku,Azerbaijan,Azerbaijan,"Baku, Azerbaijan",40.4349504,49.8676232,52,4512
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Nassau,Bahamas,The Bahamas,"Nassau, The Bahamas",25.06,-77.345,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Manama,Bahrain,Bahrain,"Manama, Bahrain",26.216667,50.583333,62,5952
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Dhaka,Bangladesh,Bangladesh,"Dhaka, Bangladesh",23.810332,90.4125181,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bridgetown,Barbados,Barbados,"Bridgetown, Barbados",13.1132219,-59.59880889999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Minsk,Belarus,Belarus,"Minsk, Belarus",53.9,27.566667,19,2097
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Brussels,Belgium,Belgium,"Brussels, Belgium",50.8503396,4.3517103,2,282
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Belmopan,Belize,Belize,"Belmopan, Belize",17.251389,-88.76694400000001,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Porto-Novo,Benin,Benin,"Porto Novo, Benin",6.497222,2.605,87,6416
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Hamilton,Bermuda,Bermuda,"Hamilton, Bermuda",32.294816,-64.781375,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Thimphu,Bhutan,Bhutan,"Thimphu, Bhutan",27.4727924,89.6392863,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Sucre,Bolivia,Bolivia,"Sucre, Bolivia",-19.0195852,-65.2619615,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Gaborone,Botswana,Botswana,"Gaborone, Botswana",-24.658056,25.912222,170,12440
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Brasilia,Brazil,Brazil,"Brasilia - Federal District, Brazil",-15.7941454,-47.8825479,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Sofia,Bulgaria,Bulgaria,"Sofia, Bulgaria",42.6977082,23.3218675,21,2209
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Ouagadougou,Burkina Faso,Burkina Faso,"Ouagadougou, Burkina Faso",12.35,-1.516667,81,5525
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bujumbura,Burundi,Burundi,"Bujumbura, Burundi",-3.383333,29.366667,125,9127
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Phnom Penh,Cambodia,Cambodia,"Phnom Penh, Cambodia",11.5448729,104.8921668,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Yaounde,Cameroon,Cameroon,"Yaounde, Cameroon",3.866666999999999,11.516667,98,6842
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Ottawa,Canada,Canada,"Ottawa, ON, Canada",45.4215296,-75.69719309999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,George Town,Cayman Islands,Cayman Islands,"George Town, Cayman Islands",19.2869323,-81.3674389,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,N'Djamena,Chad,Chad,"N'Djamena, Chad",12.113056,15.049167,85,6111
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Santiago,Chile,Chile,"Santiago, Santiago Metropolitan Region, Chile",-33.4691199,-70.641997,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bogota,Colombia,Colombia,"Bogota, Bogota, Colombia",4.598056000000001,-74.075833,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Moroni,Comoros,Comoros,"Moroni, Comoros",-11.7172157,43.2473146,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,San Jose,Costa Rica,Costa Rica,"San Jose, Costa Rica",9.9280694,-84.0907246,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Zagreb,Croatia,Croatia,"Zagreb, Croatia",45.8150108,15.981919,12,1421
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Havana,Cuba,Cuba,"Havana, Cuba",23.0540698,-82.34518899999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Nicosia,Cyprus,Nicosia,Nicosia,35.166667,33.366667,78,5677
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Copenhagen,Denmark,Denmark,"Copenhagen, Denmark",55.6760968,12.5683371,11,1202
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Djibouti,Djibouti,Djibouti,Djibouti,11.588333,43.145,101,8606
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Roseau,Dominica,Dominica,"Roseau, Dominica",15.301389,-61.388333,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Quito,Ecuador,Ecuador,"Quito, Ecuador",-0.1806532,-78.4678382,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Cairo,Egypt,Egypt,"Cairo, Cairo Governorate, Egypt",30.0444196,31.2357116,62,5216
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,San Salvador,El Salvador,El Salvador,"San Salvador, El Salvador",13.6929403,-89.2181911,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Malabo,Equatorial Guinea,Equatorial Guinea,"Malabo, Equatorial Guinea",3.75,8.783332999999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Asmara,Eritrea,Eritrea,"Asmara, Eritrea",15.333333,38.933333,88,7600
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tallinn,Estonia,Estonia,"Tallinn, Estonia",59.43696079999999,24.7535746,25,2514
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Addis Ababa,Ethiopia,Ethiopia,"Addis Ababa, Ethiopia",8.9806034,38.7577605,98,8406
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Suva,Fiji,Fiji,"Suva, Fiji",-18.1416,178.4419,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Helsinki,Finland,Finland,"Helsinki, Finland",60.17332440000001,24.9410248,29,2325
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Paris,France,France,"Paris, France",48.856614,2.3522219,0,27
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Cayenne,French Guiana,French Guiana,"Cayenne, French Guiana",4.9227,-52.32689999999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Papeete,French Polynesia,French Polynesia,"Pape'ete, French Polynesia",-17.535,-149.5696,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Libreville,Gabon,Gabon,"Libreville, Gabon",0.3901,9.4544,108,7704
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tbilisi,Georgia,Georgia,"Tbilisi, Georgia",41.716667,44.783333,48,4046
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,9,1025
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Accra,Ghana,Ghana,"Accra, Ghana",5.55,-0.2,91,6685
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Athens,Greece,Greece,"Athens, Greece",37.983917,23.7293599,28,2926
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,St. George's,Grenada,Grenada,"Saint Georges, Grenada",12.0560975,-61.7487996,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Hagatna,Guam,Guam,"Hagatna, Guam",13.4708908,144.7512782,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Guatemala City,Guatemala,Guatemala,"Guatemala City, Guatemala",14.613333,-90.53527799999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Conakry,Guinea,Guinea,"Conakry, Guinea",9.509167,-13.712222,68,6126
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Georgetown,Guyana,Guyana,"Georgetown, Guyana",6.8,-58.166667,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Port-au-Prince,Haiti,Haiti,"Port-au-Prince, Haiti",18.533333,-72.333333,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tegucigalpa,Honduras,Honduras,"Tegucigalpa, Honduras",14.0833,-87.2167,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Budapest,Hungary,Hungary,"Budapest, Hungary",47.497912,19.040235,13,1491
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Reykjavik,Iceland,Iceland,"Reykjavik, Iceland",64.133333,-21.933333,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,New Delhi,India,India,"New Delhi, Delhi, India",28.635308,77.22496,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Jakarta,Indonesia,Indonesia,"Jakarta, Indonesia",-6.2087634,106.845599,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Baghdad,Iraq,Iraq,"Baghdad, Iraq",33.325,44.422,52,4841
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Dublin,Ireland,Ireland,"Dublin, Ireland",53.3498053,-6.2603097,11,1045
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Jerusalem,Israel,Israel,"Jerusalem, Israel",31.768319,35.21371,50,4683
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Rome,Italy,Italy,"Rome, Italy",41.8723889,12.4801802,13,1452
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kingston,Jamaica,Jamaica,"Kingston, Jamaica",17.983333,-76.8,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tokyo,Japan,Japan,"Tokyo, Japan",35.6894875,139.6917064,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Amman,Jordan,Jordan,"Amman, Jordan",31.9565783,35.9456951,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Astana,Kazakhstan,Kazakhstan,"Astana 020000, Kazakhstan",51.180556,71.461111,62,5576
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Nairobi,Kenya,Kenya,"Nairobi, Kenya",-1.2920659,36.8219462,121,9982
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Tarawa,Kiribati,Kiribati,"Bairiki, Kiribati",1.3290526,172.9790528,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kuwait City,Kuwait,Kuwait,"Kuwait City, Kuwait",29.369722,47.978333,57,5480
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bishkek,Kyrgyzstan,Kyrgyzstan,"Bishkek, Kyrgyzstan",42.874722,74.61222200000002,75,6555
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Riga,Latvia,Latvia,"Riga, Latvia",56.9496487,24.1051864,21,2206
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Beirut,Lebanon,Lebanon,"Beirut, Lebanon",33.8886289,35.4954794,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Maseru,Lesotho,Lesotho,"Maseru, Lesotho",-29.31,27.48,175,12975
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Monrovia,Liberia,Liberia,"Monrovia, Liberia",6.313333,-10.801389,78,6940
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Vilnius,Lithuania,Lithuania,"Vilnius, Lithuania",54.6871555,25.2796514,19,2010
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Luxembourg,Luxembourg,Luxembourg,"Luxemburg City, Luxembourg",49.61162100000001,6.1319346,3,380
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Antananarivo,Madagascar,Madagascar,"Antananarivo, Madagascar",-18.933333,47.516667,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Lilongwe,Malawi,Malawi,"Lilongwe, Malawi",-13.983333,33.783333,149,10955
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kuala Lumpur,Malaysia,Malaysia,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.139003,101.686855,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Male,Maldives,Maldives,"Male, Maldives",4.175278,73.50888900000001,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bamako,Mali,Mali,"Bamako, Mali",12.65,-8,69,6138
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Valletta,Malta,Malta,"Valletta, Malta",35.8989085,14.5145528,26,2464
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Nouakchott,Mauritania,Mauritania,"Nouakchott, Mauritania",18.1,-15.95,49,4689
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Port Louis,Mauritius,Mauritius,"Port Louis, Mauritius",-20.166667,57.516667,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Mexico City,Mexico,Mexico,"Mexico City, Federal District, Mexico",19.4326077,-99.133208,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Ulaanbaatar,Mongolia,Mongolia,"Ulaanbaatar, Mongolia",47.91999999999999,106.92,105,8782
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Podgorica,Montenegro,Montenegro,"Podgorica, Montenegro",42.441044,19.262825,20,2116
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Plymouth,Montserrat,Montserrat,"Plymouth, Montserrat",16.706523,-62.21573799999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Rabat,Morocco,Morocco,"Rabat, Morocco",33.9715904,-6.8498129,21,2260
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Maputo,Mozambique,Mozambique,"Maputo, Mozambique",-25.966667,32.583333,173,12875
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Naypyidaw,Myanmar,Republic of the Union of Myanmar,"Naypyitaw, Republic of the Union of Myanmar",19.75,96.10000000000001,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Windhoek,Namibia,Namibia,"Windhoek, Namibia",-22.57,17.083611,159,11335
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kathmandu,Nepal,Nepal,"Kathmandu 44600, Nepal",27.7,85.333333,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Amsterdam,Netherlands,The Netherlands,"Amsterdam, The Netherlands",52.3702157,4.895167900000001,4,478
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Noumea,New Caledonia,New Caledonia,"Noumea, New Caledonia",-22.2758,166.458,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Wellington,New Zealand,New Zealand,"Wellington, New Zealand",-41.2864603,174.776236,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Managua,Nicaragua,Nicaragua,"Managua, Nicaragua",12.136389,-86.251389,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Niamey,Niger,Niger,"Niamey, Niger",13.521389,2.105278,78,5700
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Abuja,Nigeria,Nigeria,"Abuja, Nigeria",9.066666999999999,7.483333000000001,80,5884
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Alofi,Niue,Niue,"Alofi, Niue",-19.0553711,-169.9178709,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Oslo,Norway,Norway,"Oslo, Norway",59.9138688,10.7522454,17,1678
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Muscat,Oman,Oman,"Muscat, Oman",23.61,58.54,73,7101
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Islamabad,Pakistan,Pakistan,"Islamabad, Pakistan",33.7293882,73.0931461,86,7339
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Ngerulmud,Palau,Palau,Palau,7.514979999999999,134.58252,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Panama City,Panama,Panama,Panama,8.983333,-79.516667,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Port Moresby,Papua New Guinea,Papua New Guinea,"Port Moresby, Papua New Guinea",-9.443800399999999,147.1802671,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Asuncion,Paraguay,Paraguay,"Asuncion, Paraguay",-25.282197,-57.63509999999999,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Lima,Peru,Peru,"Lima, Peru",-12.046374,-77.0427934,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Manila,Philippines,Philippines,"Manila, Philippines",14.5995124,120.9842195,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Warsaw,Poland,Poland,"Warsaw, Poland",52.2296756,21.0122287,13,1562
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Lisbon,Portugal,Portugal,"Lisbon, Portugal",38.7222524,-9.1393366,15,1756
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,San Juan,Puerto Rico,Puerto Rico,"San Juan, Puerto Rico",18.4663338,-66.1057217,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Doha,Qatar,Qatar,"Doha, Qatar",25.286667,51.533333,65,6278
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bucharest,Romania,Romania,"Bucharest, Romania",44.4325,26.103889,22,2304
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Moscow,Russia,Russia,"Moscow, Russia",55.755826,37.6173,27,2806
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Kigali,Rwanda,Rwanda,"Kigali, Rwanda",-1.943889,30.059444,126,9223
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Apia,Samoa,Samoa,"Apia, Samoa",-13.833333,-171.75,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Riyadh,Saudi Arabia,Saudi Arabia,Riyadh Saudi Arabia,24.633333,46.716667,64,6215
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Dakar,Senegal,Senegal,"Dakar, Senegal",14.7645042,-17.3660286,57,5201
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,16,1813
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Victoria,Seychelles,Seychelles,"Victoria, Seychelles",-4.6167,55.45,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Freetown,Sierra Leone,Sierra Leone,"Freetown, Sierra Leone",8.484444,-13.234444,73,6389
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Singapore,Singapore,Singapore,Singapore,1.2800945,103.8509491,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bratislava,Slovakia,Slovakia,"Bratislava, Slovakia",48.1458923,17.1071373,11,1362
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Ljubljana,Slovenia,Slovenia,"Ljubljana, Slovenia",46.0569465,14.5057515,11,1256
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Mogadishu,Somalia,Somalia,"Mogadishu, Somalia",2.033333,45.35,123,9806
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Pretoria,South Africa,South Africa,"Pretoria, South Africa",-25.746111,28.188056,170,12501
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Madrid,Spain,Spain,"Madrid, Spain",40.4167754,-3.7037902,11,1293
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Sri Jayawardenapura Kotte,Sri Lanka,Sri Lanka,"Sri Jayawardenepura Kotte, Sri Lanka",6.8940701,79.9024779,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Khartoum,Sudan,Sudan,"Khartoum, Sudan",15.566667,32.516667,84,7381
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Paramaribo,Suriname,Suriname,"Paramaribo, Suriname",5.8520355,-55.2038278,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Mbabane,Swaziland,Swaziland,"Mbabane, Swaziland",-26.316667,31.133333,173,12644
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Stockholm,Sweden,Sweden,"Stockholm, Sweden",59.32932349999999,18.0685808,17,1847
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bern,Switzerland,Switzerland,"Berne, Switzerland",46.9479222,7.444608499999999,5,590
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Dushanbe,Tajikistan,Tajikistan,"Dushanbe, Tajikistan",38.536667,68.78,76,6652
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Bangkok,Thailand,Thailand,"Bangkok, Thailand",13.7278956,100.5241235,1000000.0,1000000.0
Roissy,France,France,"Roissy-en-France, France",49.00363,2.516978,Lome,Togo,Togo,"Lome, Togo",6.137778,1.2125,89,6518
