myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,myFracServed,myFractionOfDisastersUsingDummy,myItemDemandMetWeighted,myWeightedDemand,myPeopleServedPerItemShipped,myPeopleServedPerItemAll,bigMCostDummy,objVal,objValPerUnitShipped,dualTotInv,dualTotInvAdj,compareObjVal_Cost,compareObjVal_Time,compareObjVal_pureKM
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Optimal,0.6422946073166532,0.14492753623188406,2196.5768115942137,3419.8898550724793,4.999999999772369,4.99999999985379,50,47993.37766165765,21.849168854987816,-1.0477270646485284,6.198649746945675,47993.37766165764,36543.11445943388,2022658.4384894178
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,0.6770897782763072,0.15942028985507245,2315.5724637681246,3419.8898550724766,4.9999999997840705,4.999999999853794,50,70619.23733611191,30.497528554189003,,,70619.23733611195,52939.11496862599,4323253.968851012
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Optimal,0.8470295678399486,0.050724637681159424,2896.747826086965,3419.8898550724734,4.9999999998273985,4.999999999853799,50,66068.72332843665,22.807896058872327,-1.1383753841485746,1.3978564999093965,86298.9617691811,66068.72332843668,5020245.369755587
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,0.6900319698203637,0.08695652173913043,2359.8333333333426,3419.8898550724766,4.999999999788121,4.999999999853794,50,54395.6159924263,23.05061769480374,,,72885.53170468095,54395.61599242629,4533241.5396529315
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Cost,Optimal,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,50,3345.5930518790583,3.381160475225262,0.0,0.0,3345.593051879059,10205.452477588311,80521.48079178635
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Cost,Actual,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,50,6042.733091647152,6.106974152262105,,,6042.733091647154,18849.047477603268,1179307.7371505671
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Time,Optimal,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,50,10205.452477588311,10.313947935069631,0.0,0.0,3345.593051879059,10205.452477588311,80521.48079178635
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,100823,Time,Actual,0.999999999898937,0.0,989.4807052356928,989.4807052356928,19.491062226884996,19.491062226884996,50,18849.047477603268,19.049434087962847,,,6042.733091647154,18849.047477603268,1179307.7371505671
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Cost,Optimal,0.3733673938029356,0.47101449275362317,1276.8753623188463,3419.8898550724766,4.999999999608413,4.999999999853795,50,37080.460521739304,29.0399999977257,-0.7594202898550753,22.791304347826085,37080.46052173928,12768.753623188451,32756.655368797215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20139,Cost,Actual,0.1636445618168517,0.5579710144927537,559.646376811596,3419.8898550724753,4.999999999106582,4.999999999853797,50,16252.130782608752,29.039999994811016,,,16252.130782608756,5596.463768115961,10911.552820998935
