myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,myFracServed,myFractionOfDisastersUsingDummy,myItemDemandMetWeighted,myWeightedDemand,myPeopleServedPerItemShipped,myPeopleServedPerItemAll,bigMCostDummy,objVal,objValPerUnitShipped,dualTotInv,dualTotInvAdj,compareObjVal_Cost,compareObjVal_Time,compareObjVal_pureKM
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,0.9822992010642861,0.021739130434782608,3359.3550724637685,3419.889855072464,4.999999999851154,4.999999999853789,10000,668191.5494842082,198.90471088971927,-217.37290756190322,0.018396785922874415,668191.5494842085,110079413.57050493,8498163.957587251
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,0.9822992010642861,0.021739130434782608,3359.355072463765,3419.8898550724603,4.999999999851159,4.999999999853794,10000,2757486.494754247,820.838058255572,,,2757486.494754247,529942409.6278503,9461967.531265786
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Optimal,0.9501365413643464,0.021739130434782608,3249.362318840578,3419.8898550724616,4.999999999846121,4.9999999998537925,10000,86659.94731668624,26.669832050290054,-216.97750477810223,0.41379956972386367,118227.7813682672,86659.9473166863,8310533.655233344
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,0.8273615897210489,0.057971014492753624,2829.4855072463743,3419.8898550724603,4.999999999823288,4.999999999853794,10000,72844.41046050731,25.74475475183623,,,108138.66866729404,72844.41046050732,8554539.002085412
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Optimal,0.999999999898937,0.0,989.4807052356911,989.4807052356911,19.491062226885003,19.491062226885003,10000,3412.41609799745,3.448693925607932,0.0,0.0,3412.4160979974527,10205.452477588287,77958.20116880372
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,0.999999999898937,0.0,989.4807052356915,989.4807052356915,19.491062226884992,19.491062226884992,10000,6103.30578660394,6.168190803208569,,,6103.305786603943,18849.04747760323,1176984.2160944187
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Optimal,0.999999999898937,0.0,989.4807052356911,989.4807052356911,19.491062226885003,19.491062226885003,10000,10205.45247758829,10.313947935069628,0.0,0.0,3412.4160979974527,10205.452477588287,77958.20116880372
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,0.999999999898937,0.0,989.4807052356915,989.4807052356915,19.491062226884992,19.491062226884992,10000,18849.04747760324,19.049434087962844,,,6103.305786603943,18849.04747760323,1176984.2160944187
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Optimal,0.6836138463450938,0.08695652173913043,2337.8840579710086,3419.889855072456,4.9999999997861355,4.9999999998538005,10000,170364.48247938955,72.87122810527976,-862.3261195491525,7.239097842151864,170364.48247938938,58285.90556858171,4958282.51941403
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,0.6618337568098355,0.08695652173913043,2263.3985507246302,3419.8898550724552,4.999999999779104,4.999999999853802,10000,170355.97572043163,75.26556719688867,,,170355.97572043154,56899.37701069216,5235442.693564927
